               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.028087,            0.013073,           0.0026965,              0.8442,             0.74801,             0.81456,             0.55886,            0.031759,            0.011601,           0.0026025,            0.007393,            0.007393,            0.007393
                  81,            0.028486,            0.012665,           0.0026569,             0.85915,             0.75178,             0.82353,             0.57512,            0.033193,            0.011543,           0.0027426,             0.00736,             0.00736,             0.00736
                  82,            0.026832,            0.012893,           0.0025882,             0.85593,             0.75361,             0.82285,             0.57253,            0.031825,             0.01157,           0.0025483,            0.007327,            0.007327,            0.007327
                  83,            0.027468,            0.013045,           0.0025608,             0.85675,              0.7535,             0.82133,             0.57156,            0.032681,            0.011837,           0.0025528,            0.007294,            0.007294,            0.007294
                  84,            0.027601,            0.012563,           0.0025794,             0.86106,               0.734,             0.81737,             0.55968,            0.033213,            0.012026,           0.0025933,            0.007261,            0.007261,            0.007261
                  85,            0.028097,            0.013426,            0.002565,             0.82982,             0.75596,              0.8171,             0.56387,            0.032287,            0.011554,           0.0024486,            0.007228,            0.007228,            0.007228
                  86,            0.027058,            0.012613,           0.0024759,             0.87101,             0.72889,             0.81261,             0.55426,            0.032817,            0.011974,           0.0025114,            0.007195,            0.007195,            0.007195
                  87,            0.028186,            0.013164,           0.0024936,             0.84777,             0.74753,             0.82022,             0.56829,            0.032241,            0.011967,           0.0026009,            0.007162,            0.007162,            0.007162
                  88,            0.028781,            0.012664,           0.0025864,             0.85953,             0.74138,             0.81174,             0.57368,            0.032601,             0.01191,           0.0026727,            0.007129,            0.007129,            0.007129
                  89,            0.027334,             0.01263,           0.0025156,             0.86124,             0.75089,             0.81964,             0.58098,            0.032029,            0.012336,            0.002626,            0.007096,            0.007096,            0.007096
                  90,            0.027496,             0.01264,           0.0024821,             0.85864,             0.74782,             0.81625,             0.57534,            0.032698,            0.012569,           0.0026983,            0.007063,            0.007063,            0.007063
                  91,              0.0276,              0.0135,           0.0025204,             0.85932,             0.75256,             0.81916,             0.56867,            0.031752,            0.011996,           0.0026395,             0.00703,             0.00703,             0.00703
                  92,            0.026662,            0.012384,           0.0024743,             0.86118,             0.75399,             0.81995,             0.57425,            0.031912,             0.01196,           0.0026989,            0.006997,            0.006997,            0.006997
                  93,            0.027125,            0.011754,           0.0024563,             0.84544,             0.75289,             0.81805,             0.56053,            0.032137,            0.011754,            0.002516,            0.006964,            0.006964,            0.006964
                  94,            0.026473,            0.012339,           0.0023973,             0.85499,             0.74896,             0.82121,             0.58259,            0.032578,            0.011513,           0.0025059,            0.006931,            0.006931,            0.006931
                  95,            0.027531,            0.012469,           0.0023913,              0.8574,             0.74214,             0.81826,             0.57964,             0.03222,            0.012109,           0.0025663,            0.006898,            0.006898,            0.006898
                  96,            0.027608,            0.013218,           0.0024432,             0.84342,             0.74877,             0.81387,             0.56781,            0.031658,            0.011883,           0.0022598,            0.006865,            0.006865,            0.006865
                  97,            0.026602,            0.012774,            0.002362,             0.86563,             0.75009,             0.81931,             0.57832,            0.031331,            0.011687,           0.0022335,            0.006832,            0.006832,            0.006832
                  98,            0.026507,            0.012494,           0.0023072,             0.84887,             0.73684,             0.81171,             0.55453,            0.032346,             0.01194,           0.0022036,            0.006799,            0.006799,            0.006799
                  99,            0.026093,            0.012683,           0.0023372,             0.86766,             0.75653,              0.8232,             0.58815,            0.031643,            0.011831,           0.0023055,            0.006766,            0.006766,            0.006766
                 100,            0.026211,            0.012728,            0.002351,             0.86061,             0.74441,             0.81653,             0.57986,            0.031681,            0.012346,           0.0024951,            0.006733,            0.006733,            0.006733
                 101,            0.026044,             0.01269,           0.0023428,             0.86316,             0.75123,             0.82143,             0.59113,            0.031814,             0.01221,           0.0023822,              0.0067,              0.0067,              0.0067
                 102,            0.026921,            0.012372,           0.0022616,             0.84829,             0.76218,             0.82284,             0.57322,            0.031538,             0.01207,           0.0022924,            0.006667,            0.006667,            0.006667
                 103,            0.026212,             0.01276,           0.0022809,             0.86861,             0.73874,             0.81309,             0.57378,            0.031478,            0.012255,           0.0022836,            0.006634,            0.006634,            0.006634
                 104,            0.026267,             0.01248,           0.0022623,               0.846,             0.75596,             0.82233,             0.57958,            0.031426,            0.011645,           0.0021743,            0.006601,            0.006601,            0.006601
                 105,            0.025982,            0.012028,           0.0023037,             0.84892,             0.75532,               0.817,             0.57711,            0.031664,            0.011952,            0.002222,            0.006568,            0.006568,            0.006568
                 106,            0.025797,            0.011965,           0.0022411,             0.86325,              0.7571,             0.82173,              0.5895,            0.031604,            0.011979,           0.0021398,            0.006535,            0.006535,            0.006535
                 107,             0.02522,            0.012006,           0.0022002,             0.87104,             0.75047,             0.82588,             0.59375,             0.03082,            0.011649,            0.002066,            0.006502,            0.006502,            0.006502
                 108,            0.024931,            0.011366,           0.0021803,             0.86928,             0.74151,              0.8228,             0.58173,            0.031546,            0.011786,           0.0020938,            0.006469,            0.006469,            0.006469
                 109,            0.024703,            0.011088,           0.0022177,             0.86448,              0.7548,             0.82063,             0.58514,            0.031453,            0.012313,           0.0022945,            0.006436,            0.006436,            0.006436
                 110,            0.025799,            0.012388,           0.0021898,             0.86674,             0.74618,             0.81948,             0.58229,            0.032116,            0.012425,           0.0022839,            0.006403,            0.006403,            0.006403
                 111,            0.025048,            0.012317,           0.0021985,             0.88306,             0.74176,             0.82231,             0.58396,            0.031842,            0.012428,           0.0022065,             0.00637,             0.00637,             0.00637
                 112,            0.025663,            0.011908,           0.0022092,             0.87153,              0.7429,             0.82212,             0.57711,            0.031584,            0.012336,           0.0023364,            0.006337,            0.006337,            0.006337
                 113,             0.02517,            0.011862,           0.0022238,              0.8478,             0.75123,             0.82141,             0.57846,            0.031798,            0.012261,           0.0023069,            0.006304,            0.006304,            0.006304
                 114,            0.024853,            0.011458,           0.0021401,              0.8681,             0.73892,             0.81883,             0.58694,            0.031852,            0.012777,           0.0022503,            0.006271,            0.006271,            0.006271
                 115,            0.024273,            0.011559,           0.0020855,             0.88037,              0.7287,             0.81322,             0.58371,            0.031936,            0.012724,           0.0021677,            0.006238,            0.006238,            0.006238
                 116,             0.02506,            0.011571,            0.002137,             0.86792,               0.729,             0.81063,             0.58643,            0.031665,            0.012817,           0.0022618,            0.006205,            0.006205,            0.006205
                 117,            0.025487,            0.011619,           0.0021568,             0.86459,             0.74224,             0.81937,             0.58083,            0.031219,            0.012672,           0.0021814,            0.006172,            0.006172,            0.006172
                 118,            0.024215,            0.011942,           0.0021011,             0.86561,             0.74266,             0.81457,             0.57714,            0.031892,            0.012322,           0.0019733,            0.006139,            0.006139,            0.006139
                 119,            0.023941,            0.011912,           0.0020471,             0.86623,             0.73801,             0.81797,             0.57598,            0.031594,            0.012498,           0.0019338,            0.006106,            0.006106,            0.006106
                 120,            0.025179,            0.011605,           0.0021045,             0.87555,             0.72775,             0.80925,             0.57624,            0.031617,            0.012373,           0.0020397,            0.006073,            0.006073,            0.006073
